SKU,Category,Lead Time (days)
42544,LIQUOR,17
42547,LIQUOR,14
425486,WINE,17
425516,WINE,16
425575,WINE,15
42560,LIQUOR,16
425737,WINE,16
42575,WINE,20
42577,WINE,15
425796,WINE,18
425869,WINE,21
425907,WINE,18
42595,WINE,20
425958,WINE,17
42600,WINE,20
426180,WINE,17
426199,WINE,15
426210,WINE,16
426229,WINE,19
42636,LIQUOR,14
426547,WINE,14
42666,LIQUOR,15
426715,WINE,20
426726,WINE,14
426759,WINE,18
426810,WINE,19
426854,WINE,14
426989,WINE,16
42702,WINE,15
427039,WINE,19
427054,WINE,17
427055,WINE,14
427072,WINE,20
427081,WINE,20
42709,WINE,16
427098,WINE,19
42711,WINE,20
427152,WINE,15
427160,WINE,19
427179,WINE,17
427228,WINE,21
427381,WINE,15
42740,WINE,21
427446,WINE,19
42749,LIQUOR,11
427502,WINE,16
427608,WINE,19
42764,WINE,21
427659,WINE,17
42767,WINE,20
238688,WINE,21
42781,WINE,21
42783,WINE,15
427839,WINE,21
42795,WINE,17
42796,WINE,17
427987,WINE,19
42799,WINE,17
427995,WINE,19
428060,WINE,15
42807,WINE,16
428076,WINE,19
428088,WINE,16
428096,WINE,14
428106,WINE,17
428126,WINE,21
42813,WINE,14
428175,WINE,15
42819,LIQUOR,12
42830,LIQUOR,19
42838,LIQUOR,10
42845,WINE,14
428479,WINE,19
428492,WINE,17
428507,WINE,20
428515,WINE,18
428523,WINE,14
42854,WINE,21
428574,WINE,20
42860,WINE,19
42866,WINE,16
42868,WINE,17
42871,WINE,16
42876,WINE,14
42879,WINE,16
42883,WINE,15
428899,WINE,15
428922,WINE,19
428930,WINE,14
42894,LIQUOR,17
42899,LIQUOR,11
42900,WINE,21
42905,WINE,14
42908,WINE,15
42921,LIQUOR,18
429225,WINE,16
429260,WINE,14
42951,LIQUOR,16
42960,WINE,17
429726,WINE,18
429759,WINE,20
429761,WINE,21
429778,WINE,18
429785,WINE,21
429789,WINE,14
429797,WINE,18
429832,WINE,19
429846,WINE,15
42985,WINE,14
42994,LIQUOR,19
42995,WINE,18
429953,WINE,14
429970,WINE,18
429988,WINE,16
42999,WINE,14
429996,WINE,21
430013,WINE,16
43002,WINE,19
430021,WINE,20
43019,LIQUOR,16
43025,WINE,20
430257,WINE,16
43027,WINE,17
43028,WINE,17
430285,WINE,20
430307,WINE,18
430391,WINE,14
43041,WINE,16
43046,LIQUOR,18
430498,WINE,15
430510,WINE,20
430529,WINE,21
430552,WINE,19
43060,WINE,18
43079,LIQUOR,13
43081,LIQUOR,16
43087,LIQUOR,10
430927,WINE,16
430951,WINE,15
431044,WINE,16
43107,WINE,20
43109,LIQUOR,18
43121,WINE,15
43125,LIQUOR,15
431257,WINE,21
431265,WINE,16
431281,WINE,18
431320,WINE,17
43133,LIQUOR,10
431338,WINE,21
431346,WINE,14
431354,WINE,20
43137,LIQUOR,16
431389,WINE,17
43139,WINE,20
431397,WINE,14
43141,LIQUOR,20
431460,WINE,18
43151,LIQUOR,16
431559,WINE,15
431575,WINE,18
4316,BEER,14
43167,WINE,14
43176,LIQUOR,10
431788,WINE,15
43179,LIQUOR,16
43181,LIQUOR,18
43183,WINE,18
43184,LIQUOR,20
43190,WINE,20
43195,WINE,16
43203,WINE,19
43206,LIQUOR,17
432121,WINE,15
43214,LIQUOR,17
43217,WINE,16
432245,WINE,14
43228,WINE,15
432288,WINE,16
43230,WINE,14
43231,LIQUOR,11
43233,WINE,20
43235,LIQUOR,14
43237,LIQUOR,13
432415,WINE,16
43245,WINE,21
43247,WINE,14
432482,WINE,19
43249,LIQUOR,13
43254,LIQUOR,17
239000,LIQUOR,11
43279,WINE,16
43281,LIQUOR,16
432822,WINE,15
432938,WINE,21
43303,LIQUOR,20
433038,WINE,15
43308,WINE,18
43311,LIQUOR,17
43315,WINE,14
43326,WINE,15
43332,WINE,14
433330,WINE,15
43338,WINE,20
433454,WINE,19
43346,WINE,19
433497,WINE,17
43357,LIQUOR,18
43373,WINE,17
43375,WINE,20
43389,WINE,17
43392,WINE,18
433947,WINE,20
433983,WINE,14
43416,WINE,14
434213,WINE,16
434329,WINE,20
434442,WINE,18
434450,WINE,20
434477,WINE,20
43450,LIQUOR,11
43474,WINE,20
434779,WINE,21
434795,WINE,16
434809,WINE,17
43486,WINE,16
43488,WINE,14
43492,LIQUOR,19
434922,WINE,14
43497,WINE,17
435023,WINE,17
435163,WINE,19
43524,LIQUOR,17
43530,LIQUOR,18
43532,LIQUOR,13
43533,WINE,18
43539,LIQUOR,13
43540,WINE,17
43559,LIQUOR,11
43563,WINE,14
43567,WINE,14
435678,WINE,18
43572,WINE,18
435791,WINE,20
43581,WINE,19
43583,WINE,14
435864,WINE,15
43597,WINE,21
43605,WINE,18
436062,WINE,16
436119,WINE,21
43624,WINE,16
436372,WINE,16
43641,WINE,16
43648,LIQUOR,13
436542,WINE,21
43656,LIQUOR,16
43666,WINE,21
4367,BEER,8
43679,WINE,15
43682,WINE,20
43684,WINE,19
436879,WINE,14
436895,WINE,21
436950,WINE,19
437000,WINE,18
43706,WINE,17
43708,WINE,15
437131,WINE,21
437182,WINE,18
437190,WINE,18
43721,WINE,16
43725,WINE,18
437255,WINE,15
43732,LIQUOR,10
43736,LIQUOR,19
437395,WINE,15
437415,WINE,20
437611,WINE,19
437620,WINE,15
437638,WINE,16
437662,WINE,21
43781,WINE,20
437859,WINE,19
43787,WINE,17
437956,WINE,15
43799,WINE,19
438030,WINE,16
43806,WINE,20
438243,WINE,20
438456,WINE,14
438669,WINE,14
43867,WINE,20
438790,WINE,14
438804,WINE,20
438863,WINE,17
438901,WINE,20
43893,NON-ALCOHOL,10
43899,WINE,21
439010,WINE,21
43903,WINE,20
43907,LIQUOR,12
43908,LIQUOR,20
43910,WINE,15
43912,LIQUOR,16
43917,WINE,14
43919,WINE,17
439193,WINE,20
43921,WINE,16
43931,WINE,18
439355,WINE,14
43939,LIQUOR,11
43940,WINE,14
439509,WINE,16
439541,WINE,16
439568,WINE,15
43958,WINE,21
43966,LIQUOR,19
43981,WINE,14
43988,LIQUOR,19
43990,WINE,20
43991,WINE,18
439940,WINE,19
439959,WINE,19
439983,WINE,15
44012,LIQUOR,20
44017,WINE,20
44024,WINE,17
44026,WINE,19
44037,WINE,20
44039,LIQUOR,15
44042,WINE,19
44048,WINE,21
4405,BEER,9
44054,WINE,18
44058,WINE,16
44067,WINE,17
44082,WINE,14
44089,WINE,21
440981,WINE,14
44104,WINE,21
44114,LIQUOR,11
44123,LIQUOR,15
44132,WINE,20
44140,WINE,21
44144,WINE,21
44151,WINE,21
44156,WINE,14
44160,WINE,19
44164,LIQUOR,13
44172,LIQUOR,16
44189,LIQUOR,17
44199,LIQUOR,10
44208,WINE,20
4421,BEER,12
44211,WINE,14
44234,WINE,21
44237,WINE,14
44245,WINE,18
44250,WINE,14
44296,LIQUOR,19
44304,LIQUOR,12
44314,LIQUOR,12
44318,WINE,18
44330,WINE,20
44332,WINE,14
44388,WINE,21
44426,WINE,16
44431,LIQUOR,19
44446,WINE,19
44448,WINE,21
44459,WINE,17
44465,WINE,16
44470,WINE,20
44475,WINE,14
44481,WINE,18
44486,LIQUOR,16
44493,WINE,15
44501,WINE,19
44503,WINE,18
44506,WINE,21
44517,WINE,15
44528,LIQUOR,13
44530,LIQUOR,16
44532,LIQUOR,19
44541,WINE,18
44543,LIQUOR,20
44548,WINE,21
44561,WINE,16
44573,WINE,15
44584,WINE,18
44599,WINE,20
44610,WINE,21
44625,LIQUOR,19
44628,LIQUOR,17
44639,LIQUOR,19
44663,LIQUOR,15
44671,LIQUOR,16
44708,WINE,17
44741,LIQUOR,11
44749,WINE,17
44750,WINE,18
44756,WINE,17
44758,LIQUOR,10
44764,LIQUOR,13
44766,WINE,19
44768,WINE,16
44773,LIQUOR,19
44794,WINE,19
44798,WINE,21
44804,LIQUOR,16
44813,WINE,18
44817,LIQUOR,15
44820,WINE,17
44829,WINE,16
44834,WINE,17
44855,LIQUOR,11
44860,WINE,15
44869,WINE,15
44887,LIQUOR,19
44900,LIQUOR,15
44902,WINE,15
44903,WINE,18
44905,WINE,18
44916,WINE,20
44918,WINE,15
44921,WINE,17
44929,WINE,20
44931,WINE,18
44944,LIQUOR,16
44949,WINE,15
44965,WINE,17
44988,WINE,14
44991,WINE,16
45001,LIQUOR,17
45002,WINE,21
45005,WINE,14
45012,LIQUOR,14
45018,WINE,14
45020,LIQUOR,12
45035,WINE,21
45042,WINE,17
45046,WINE,15
45047,LIQUOR,14
45049,WINE,18
45063,LIQUOR,15
45069,WINE,15
45071,LIQUOR,12
45078,LIQUOR,17
45085,WINE,17
45091,LIQUOR,13
45095,LIQUOR,13
45098,LIQUOR,18
45109,WINE,18
45118,LIQUOR,20
45135,LIQUOR,16
45140,WINE,14
45149,WINE,19
45160,WINE,21
45163,WINE,14
45175,LIQUOR,11
45177,WINE,14
45184,LIQUOR,11
45214,WINE,21
45218,WINE,19
45229,WINE,19
45231,WINE,14
45248,WINE,19
45256,LIQUOR,19
45259,WINE,16
45262,WINE,20
45264,WINE,21
45276,LIQUOR,10
45278,NON-ALCOHOL,10
45284,LIQUOR,20
4529,BEER,10
45293,WINE,19
45303,LIQUOR,12
45304,LIQUOR,12
45322,LIQUOR,19
45327,WINE,21
45348,WINE,14
45360,LIQUOR,12
4537,BEER,7
45370,LIQUOR,19
45371,LIQUOR,18
45385,WINE,15
45398,WINE,18
45403,WINE,15
45409,WINE,21
45421,WINE,19
45423,WINE,20
45427,WINE,16
45437,WINE,16
45438,LIQUOR,17
45454,WINE,20
45463,WINE,21
4553,BEER,11
45632,WINE,19
45748,WINE,18
45816,WINE,16
45824,LIQUOR,12
45828,WINE,14
45831,LIQUOR,18
45844,WINE,14
45845,WINE,16
45853,WINE,19
45856,WINE,14
45867,WINE,21
45874,WINE,20
45878,WINE,19
4588,BEER,11
45888,LIQUOR,18
45898,LIQUOR,14
45903,LIQUOR,20
45909,WINE,14
45913,LIQUOR,18
45926,LIQUOR,12
45927,WINE,21
45934,LIQUOR,18
45962,LIQUOR,14
45964,LIQUOR,15
45973,LIQUOR,17
45984,LIQUOR,11
45991,WINE,17
46005,WINE,18
46007,WINE,17
46015,WINE,17
46019,LIQUOR,18
46024,WINE,14
46033,WINE,20
46036,LIQUOR,12
46042,WINE,18
46051,LIQUOR,12
46082,WINE,17
46084,WINE,19
46120,WINE,17
46138,LIQUOR,15
46143,WINE,15
46162,LIQUOR,14
46164,WINE,14
46171,WINE,18
46185,WINE,21
46191,WINE,16
46194,WINE,21
46196,WINE,15
46198,WINE,20
46220,WINE,20
46223,LIQUOR,14
46229,LIQUOR,10
46232,LIQUOR,11
46249,WINE,21
46264,WINE,21
46272,WINE,19
46283,WINE,20
46287,WINE,14
46302,LIQUOR,20
46305,WINE,20
46318,LIQUOR,18
46329,WINE,16
46336,WINE,20
46337,WINE,19
46340,WINE,15
46342,LIQUOR,20
46348,WINE,18
46354,WINE,15
46356,WINE,21
46360,WINE,15
46363,WINE,21
46365,WINE,21
46388,WINE,15
46389,WINE,17
46396,WINE,21
46398,LIQUOR,14
46401,LIQUOR,10
46425,WINE,20
46447,WINE,19
46449,LIQUOR,12
46456,WINE,20
46464,WINE,20
46466,WINE,20
46469,WINE,16
46484,WINE,15
46485,WINE,17
46493,WINE,21
46509,WINE,15
46541,WINE,16
46543,WINE,16
46545,LIQUOR,16
46547,LIQUOR,17
46553,LIQUOR,11
46555,WINE,16
46567,LIQUOR,19
46573,LIQUOR,20
46582,WINE,18
46585,WINE,14
46600,WINE,16
46618,WINE,18
46627,WINE,21
46629,WINE,18
46633,WINE,15
46652,WINE,14
46656,LIQUOR,11
46663,LIQUOR,12
46669,WINE,18
46681,WINE,19
46698,LIQUOR,10
46700,WINE,16
46705,WINE,15
46735,WINE,15
46747,WINE,21
46749,WINE,18
4685,BEER,7
46850,WINE,15
46884,LIQUOR,20
47007,LIQUOR,16
47023,LIQUOR,11
47031,LIQUOR,10
47104,LIQUOR,18
47111,WINE,15
47112,WINE,21
47118,LIQUOR,10
47126,LIQUOR,19
47129,LIQUOR,15
47139,LIQUOR,13
47146,LIQUOR,16
47147,WINE,20
47153,WINE,21
47155,WINE,20
47160,LIQUOR,17
47163,WINE,18
47169,LIQUOR,19
47171,LIQUOR,10
47172,LIQUOR,20
47176,LIQUOR,15
47180,LIQUOR,11
47183,LIQUOR,16
47185,LIQUOR,14
47191,LIQUOR,10
47197,WINE,21
47203,LIQUOR,14
47205,WINE,21
47207,LIQUOR,19
47224,LIQUOR,17
47228,WINE,17
47244,WINE,19
47251,LIQUOR,15
47252,WINE,15
47258,LIQUOR,10
47260,LIQUOR,18
47273,LIQUOR,17
47275,LIQUOR,19
47279,WINE,20
47284,WINE,15
47289,LIQUOR,20
47291,LIQUOR,17
47293,LIQUOR,17
47302,LIQUOR,10
47317,WINE,18
47331,LIQUOR,14
47349,LIQUOR,11
47376,WINE,18
47382,LIQUOR,20
47384,LIQUOR,11
47390,LIQUOR,20
47393,LIQUOR,12
47395,LIQUOR,19
47397,LIQUOR,12
47399,LIQUOR,20
4740,BEER,8
47401,LIQUOR,16
47406,WINE,15
47419,LIQUOR,15
47422,WINE,17
47431,LIQUOR,13
47437,LIQUOR,20
47445,LIQUOR,16
47456,LIQUOR,11
47463,WINE,16
47466,LIQUOR,20
47475,LIQUOR,10
47484,WINE,14
47486,WINE,16
47490,WINE,17
47497,LIQUOR,14
47503,WINE,21
47510,LIQUOR,16
47515,LIQUOR,19
47517,LIQUOR,14
47519,LIQUOR,18
47520,LIQUOR,10
47530,LIQUOR,12
47532,WINE,17
47538,WINE,20
47543,LIQUOR,18
47548,LIQUOR,16
47564,LIQUOR,17
47574,LIQUOR,13
47583,LIQUOR,19
47587,LIQUOR,14
47592,LIQUOR,16
47594,WINE,17
47596,LIQUOR,15
47612,WINE,16
47614,WINE,15
47641,WINE,15
47648,LIQUOR,18
47650,LIQUOR,15
47651,LIQUOR,19
47664,LIQUOR,11
47666,WINE,16
47668,WINE,20
47676,LIQUOR,20
47678,LIQUOR,17
47681,LIQUOR,11
47683,LIQUOR,18
47701,LIQUOR,16
47732,WINE,15
47740,LIQUOR,14
47746,LIQUOR,18
47763,LIQUOR,20
47768,WINE,15
47786,WINE,16
47790,LIQUOR,15
47791,LIQUOR,10
47793,WINE,16
47810,LIQUOR,16
47812,LIQUOR,15
47822,LIQUOR,13
47824,LIQUOR,14
47844,LIQUOR,13
47852,LIQUOR,10
47854,LIQUOR,18
47863,LIQUOR,19
47866,LIQUOR,12
47872,WINE,20
47888,LIQUOR,18
47890,WINE,18
4790,BEER,12
47906,LIQUOR,20
47908,WINE,19
47927,WINE,18
47937,WINE,21
47939,LIQUOR,18
47941,WINE,16
47950,LIQUOR,18
47957,LIQUOR,17
47977,LIQUOR,19
47988,WINE,21
47990,LIQUOR,19
47992,WINE,18
47999,WINE,15
48024,LIQUOR,16
48026,LIQUOR,18
48034,LIQUOR,19
48036,WINE,16
4804,BEER,8
48058,WINE,21
48068,WINE,15
48071,WINE,14
48081,WINE,20
48085,WINE,17
48091,LIQUOR,12
48092,LIQUOR,14
48102,LIQUOR,12
48106,LIQUOR,12
48121,LIQUOR,16
48128,WINE,16
48159,LIQUOR,18
48162,LIQUOR,20
48164,WINE,19
48166,LIQUOR,10
48170,WINE,20
48172,WINE,17
48179,WINE,15
48180,WINE,17
48187,LIQUOR,15
48199,WINE,19
48207,WINE,19
48217,LIQUOR,11
48224,LIQUOR,17
48228,NON-ALCOHOL,8
48239,WINE,19
48246,LIQUOR,14
48248,LIQUOR,12
48258,LIQUOR,16
48259,LIQUOR,10
48275,WINE,14
355220,WINE,21
48280,LIQUOR,18
48281,LIQUOR,15
48284,WINE,17
48288,WINE,16
48291,WINE,18
48293,LIQUOR,13
48295,LIQUOR,11
48297,LIQUOR,16
48300,LIQUOR,11
48303,LIQUOR,16
48305,WINE,19
48306,LIQUOR,18
48308,LIQUOR,20
48310,LIQUOR,10
48331,WINE,17
48333,LIQUOR,20
48335,LIQUOR,18
48350,WINE,16
48358,LIQUOR,12
48369,LIQUOR,19
48375,WINE,20
48377,WINE,19
48382,WINE,15
48386,LIQUOR,14
48396,LIQUOR,12
48398,LIQUOR,19
48415,LIQUOR,19
48417,LIQUOR,20
48419,LIQUOR,18
48423,WINE,16
48427,WINE,21
48428,LIQUOR,17
48450,LIQUOR,14
48452,WINE,16
48455,LIQUOR,15
48464,LIQUOR,20
48473,WINE,18
48475,WINE,15
48487,WINE,16
48494,LIQUOR,11
48497,WINE,16
48506,LIQUOR,14
48510,WINE,18
48512,WINE,21
48514,WINE,14
48516,WINE,14
48530,LIQUOR,17
48545,LIQUOR,11
48548,LIQUOR,20
48587,LIQUOR,12
48592,LIQUOR,10
48614,WINE,14
48624,WINE,16
48628,LIQUOR,14
48650,LIQUOR,15
48652,LIQUOR,10
48658,WINE,20
48663,LIQUOR,11
48668,LIQUOR,12
48670,WINE,17
48697,LIQUOR,10
48706,WINE,17
48717,LIQUOR,14
48720,WINE,16
48750,WINE,16
48763,LIQUOR,11
48782,WINE,16
48786,WINE,17
48905,KEGS,18
48906,BEER,9
48907,BEER,13
48908,BEER,10
48909,BEER,14
48910,BEER,12
48912,KEGS,20
48914,BEER,7
48915,BEER,14
48925,BEER,8
48928,BEER,7
48932,BEER,9
48934,KEGS,16
48935,BEER,7
48936,KEGS,20
48945,BEER,10
48947,BEER,10
48952,BEER,14
48960,BEER,10
48966,BEER,10
48972,BEER,10
48975,BEER,10
48977,BEER,10
48979,BEER,8
48982,KEGS,20
48984,BEER,8
48987,BEER,10
49028,LIQUOR,12
49030,WINE,21
49032,WINE,18
49059,LIQUOR,13
49062,LIQUOR,13
49065,LIQUOR,12
49166,WINE,17
49212,WINE,19
49247,LIQUOR,10
49280,LIQUOR,18
49328,WINE,19
49336,WINE,19
49347,LIQUOR,16
49370,WINE,17
49387,WINE,20
49468,WINE,18
49513,WINE,20
49590,WINE,19
49659,LIQUOR,11
49681,LIQUOR,16
49727,WINE,20
49832,WINE,20
49868,BEER,11
49930,WINE,18
49972,WINE,17
49983,LIQUOR,18
49992,WINE,14
49993,WINE,14
49994,WINE,15
49999,BEER,12
50004,BEER,10
50005,BEER,12
50016,LIQUOR,16
50020,KEGS,17
50023,BEER,9
50024,LIQUOR,20
50029,BEER,9
50030,BEER,12
50032,LIQUOR,15
50037,BEER,9
50040,LIQUOR,13
50046,BEER,8
50091,LIQUOR,17
50100,LIQUOR,15
50102,BEER,7
50104,BEER,7
50105,LIQUOR,11
50130,LIQUOR,16
50131,LIQUOR,19
50146,KEGS,14
50156,LIQUOR,18
50164,LIQUOR,12
50167,BEER,12
50168,BEER,14
50169,BEER,11
50172,WINE,16
50175,BEER,14
50178,BEER,9
50179,BEER,9
50180,LIQUOR,19
50182,BEER,8
50183,BEER,11
50192,BEER,14
50195,BEER,14
50202,LIQUOR,10
50204,BEER,11
50205,BEER,8
50207,BEER,9
50211,BEER,9
50212,BEER,8
50213,BEER,13
50229,LIQUOR,12
50234,BEER,10
50236,BEER,7
50237,LIQUOR,15
50239,BEER,10
50253,LIQUOR,13
50283,BEER,14
50288,BEER,7
50294,BEER,7
50300,LIQUOR,17
50305,KEGS,15
50314,BEER,10
50316,BEER,8
50318,LIQUOR,15
50320,BEER,7
50325,BEER,7
50336,BEER,7
50350,LIQUOR,11
50407,LIQUOR,15
50415,LIQUOR,19
50418,BEER,7
50419,BEER,7
50420,BEER,9
50423,LIQUOR,10
50431,LIQUOR,20
50440,LIQUOR,18
50458,LIQUOR,16
50482,LIQUOR,18
50511,BEER,11
50512,LIQUOR,16
50518,KEGS,20
50519,KEGS,14
50520,WINE,20
50539,BEER,7
50554,BEER,7
50581,BEER,10
50596,BEER,10
50597,BEER,14
50599,BEER,7
50628,LIQUOR,11
50632,NON-ALCOHOL,6
50633,BEER,14
50634,BEER,11
50636,LIQUOR,14
50637,BEER,9
50641,KEGS,18
50642,KEGS,19
50643,BEER,7
50644,BEER,9
50645,BEER,9
50646,BEER,13
50652,LIQUOR,12
50654,BEER,12
50655,BEER,9
50656,BEER,10
50657,BEER,9
50660,LIQUOR,15
50663,BEER,13
50664,BEER,7
50665,BEER,7
50666,BEER,13
50667,KEGS,16
50669,BEER,11
50670,BEER,8
50672,BEER,9
50674,BEER,12
50675,BEER,9
50676,BEER,13
50677,BEER,14
50678,BEER,7
50679,LIQUOR,13
50680,NON-ALCOHOL,6
50681,NON-ALCOHOL,6
50682,BEER,10
50685,BEER,8
50686,BEER,10
50687,LIQUOR,13
50690,BEER,10
50696,BEER,12
50697,BEER,8
50698,BEER,11
50700,BEER,7
50702,KEGS,19
50704,BEER,12
50705,BEER,10
50712,BEER,13
50713,BEER,14
50715,BEER,12
50718,BEER,8
50719,KEGS,21
50721,KEGS,19
50723,KEGS,21
50724,BEER,8
50726,BEER,12
50727,BEER,8
50728,BEER,13
50729,BEER,8
50733,LIQUOR,12
50734,BEER,9
50735,BEER,12
50739,BEER,8
50740,BEER,13
50741,LIQUOR,10
50743,BEER,14
50744,BEER,14
50745,BEER,8
50746,BEER,11
50747,BEER,12
50749,BEER,9
50750,LIQUOR,12
50753,BEER,14
50757,BEER,12
50759,BEER,8
50760,BEER,11
50761,BEER,8
50762,BEER,14
50763,BEER,8
50765,BEER,7
50766,BEER,12
50767,BEER,12
50768,LIQUOR,12
50769,BEER,12
50771,BEER,12
50772,BEER,7
50773,KEGS,17
50774,KEGS,15
50775,BEER,14
50776,LIQUOR,20
50778,BEER,8
50779,BEER,9
50780,BEER,8
50781,BEER,9
50784,LIQUOR,11
50785,BEER,13
50787,KEGS,15
50790,KEGS,21
50792,LIQUOR,14
50793,KEGS,15
50795,KEGS,17
50796,BEER,9
50797,BEER,12
50798,BEER,11
50799,BEER,12
50800,KEGS,21
50802,KEGS,16
50803,KEGS,18
50806,WINE,19
50812,BEER,9
50813,BEER,12
50815,BEER,7
50817,BEER,12
50818,BEER,13
50830,KEGS,21
50849,WINE,20
50850,BEER,7
50861,KEGS,18
50868,BEER,11
50869,BEER,8
50871,BEER,10
50876,BEER,10
50880,BEER,14
50885,BEER,14
50898,KEGS,20
50903,LIQUOR,15
50921,BEER,7
50922,KEGS,20
50927,BEER,13
50934,WINE,19
50939,KEGS,18
50940,KEGS,18
50941,LIQUOR,11
50954,LIQUOR,19
50962,LIQUOR,20
50970,LIQUOR,12
50997,LIQUOR,10
5100,BEER,13
51000,KEGS,17
51001,BEER,10
51002,BEER,11
51003,BEER,10
51004,LIQUOR,16
51005,BEER,13
51006,BEER,8
51007,BEER,13
51008,BEER,8
51009,BEER,10
51010,BEER,13
51011,BEER,8
51013,BEER,8
51015,BEER,7
51016,BEER,14
51019,BEER,7
51020,KEGS,20
51021,KEGS,20
51022,BEER,9
51026,BEER,12
51027,BEER,10
51028,BEER,9
51032,BEER,9
51039,LIQUOR,12
51047,LIQUOR,12
51049,KEGS,21
51055,LIQUOR,19
51071,LIQUOR,18
51080,LIQUOR,17
51136,LIQUOR,15
51139,BEER,11
51250,WINE,15
51276,LIQUOR,10
51322,WINE,16
51349,LIQUOR,13
51390,LIQUOR,18
51411,LIQUOR,17
51420,LIQUOR,13
51462,LIQUOR,17
51497,LIQUOR,18
5150,BEER,10
51500,LIQUOR,12
51527,WINE,14
51551,LIQUOR,14
51557,WINE,20
51594,WINE,21
53406,WINE,14
51608,WINE,15
5169,BEER,14
51691,LIQUOR,18
51705,WINE,20
51713,WINE,18
5177,BEER,9
5193,BEER,12
51969,WINE,21
52051,WINE,17
52060,WINE,18
52078,WINE,20
52094,WINE,18
52116,WINE,20
52205,WINE,16
52272,WINE,15
52523,WINE,14
52531,WINE,17
52558,LIQUOR,15
52574,WINE,15
52680,WINE,17
52698,WINE,21
52710,WINE,16
52728,WINE,20
52736,WINE,20
52744,WINE,18
52833,WINE,17
52850,WINE,14
52876,WINE,19
52884,WINE,18
52892,WINE,14
52922,WINE,21
52930,WINE,15
52949,WINE,20
52957,WINE,18
53015,WINE,17
53074,WINE,14
53112,WINE,20
53171,WINE,18
53180,WINE,17
53198,WINE,20
53210,WINE,18
53228,WINE,16
53309,WINE,21
53317,WINE,16
53325,WINE,14
53449,WINE,18
53520,LIQUOR,12
53538,WINE,19
53660,WINE,21
53678,WINE,21
53821,LIQUOR,20
53899,WINE,18
53970,LIQUOR,12
5398,BEER,8
54003,WINE,15
5401,BEER,10
54011,WINE,14
54020,WINE,16
54216,LIQUOR,18
54240,WINE,15
54259,WINE,21
54348,LIQUOR,20
5444,BEER,12
54496,WINE,16
54526,WINE,15
54534,LIQUOR,17
54763,WINE,20
54836,WINE,18
5487,BEER,9
54887,WINE,19
54909,WINE,17
54941,LIQUOR,11
54984,WINE,17
55000,LIQUOR,19
55026,LIQUOR,13
55050,LIQUOR,20
55069,WINE,20
55077,LIQUOR,17
55107,LIQUOR,18
55158,WINE,17
55166,WINE,17
55182,LIQUOR,14
55190,WINE,15
55204,WINE,21
55247,WINE,15
55301,LIQUOR,14
55310,LIQUOR,15
55328,LIQUOR,12
55468,LIQUOR,12
55476,LIQUOR,12
55727,WINE,14
56030,LIQUOR,17
56057,LIQUOR,17
56065,WINE,17
56103,WINE,16
56111,WINE,19
56120,WINE,18
5614,BEER,9
56189,WINE,20
5622,BEER,12
56227,WINE,18
56243,WINE,17
56260,LIQUOR,19
56332,WINE,15
56375,WINE,17
56430,BEER,13
56434,BEER,10
56435,BEER,12
56437,BEER,13
56438,LIQUOR,13
56439,BEER,14
56440,BEER,8
56441,BEER,10
56442,BEER,13
56456,WINE,19
56510,WINE,15
56529,WINE,14
56561,WINE,14
56588,LIQUOR,20
56626,LIQUOR,14
56634,LIQUOR,13
56715,LIQUOR,10
5673,BEER,8
56731,LIQUOR,20
56766,LIQUOR,17
56880,LIQUOR,10
56936,WINE,18
56944,LIQUOR,18
56952,LIQUOR,18
56960,WINE,15
56987,WINE,18
57037,LIQUOR,19
57045,WINE,17
57070,WINE,17
57100,LIQUOR,13
57142,LIQUOR,19
57215,WINE,16
57223,WINE,19
57258,WINE,17
57290,WINE,21
57312,WINE,18
57315,LIQUOR,17
57320,WINE,14
57355,LIQUOR,16
57371,LIQUOR,14
57380,LIQUOR,19
57398,LIQUOR,14
57452,WINE,14
57460,WINE,14
57479,WINE,14
57495,WINE,20
57500,LIQUOR,20
57584,LIQUOR,17
57592,WINE,18
57622,LIQUOR,14
57665,WINE,15
57681,WINE,19
57720,LIQUOR,18
57754,LIQUOR,16
57762,WINE,15
57800,WINE,19
57835,WINE,15
57851,LIQUOR,19
57878,LIQUOR,16
57886,LIQUOR,19
57924,WINE,15
57975,WINE,16
5800,BEER,12
58009,LIQUOR,12
58033,LIQUOR,19
58041,WINE,20
58068,WINE,16
58076,WINE,21
58106,WINE,16
58149,LIQUOR,14
58165,LIQUOR,11
5819,BEER,13
58270,LIQUOR,18
58319,WINE,17
58360,LIQUOR,12
58408,WINE,19
5843,BEER,10
58459,WINE,16
58572,WINE,20
58580,LIQUOR,13
58661,WINE,19
58734,WINE,14
58815,WINE,18
58939,LIQUOR,16
58955,WINE,20
239002,LIQUOR,13
59005,WINE,14
59021,WINE,21
59048,WINE,20
59056,WINE,15
59129,LIQUOR,12
59145,LIQUOR,16
59153,WINE,15
5916,BEER,13
59170,LIQUOR,13
59218,WINE,19
59242,WINE,21
59277,LIQUOR,17
59315,WINE,14
59323,LIQUOR,13
59340,WINE,15
59358,WINE,16
59625,WINE,19
59668,REF,9
59730,REF,5
59781,REF,6
59994,WINE,18
60003,WINE,21
60011,WINE,14
60023,KEGS,16
60028,BEER,14
60034,BEER,14
60037,BEER,9
60046,BEER,7
60047,BEER,13
60048,BEER,10
60054,KEGS,20
